;name;monitoring;mini-mon;valeur;time;prediction
2016-05-12T03:30:43.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;7084;4.31745629267
2016-05-12T03:30:58.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;7085;5.35903524772
2016-05-12T03:31:13.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;7086;4.52983193073
2016-05-12T03:31:28.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;7087;5.08793063435
2016-05-12T03:31:43.000Z;net.out_packets_sec;monitoring;mini-mon;4.33333333333;7088;4.67123065363
2016-05-12T03:31:58.000Z;net.out_packets_sec;monitoring;mini-mon;5.8;7089;6.16280333377
2016-05-12T03:32:13.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;7090;4.31745629267
2016-05-12T03:32:28.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;7091;4.03377067503
2016-05-12T03:32:43.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;7092;4.17568749817
2016-05-12T03:32:58.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;7093;5.49396597977
2016-05-12T03:33:13.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;7094;4.38828517918
2016-05-12T03:33:28.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;7095;5.35903524772
2016-05-12T03:33:43.000Z;net.out_packets_sec;monitoring;mini-mon;4.26666666667;7096;4.60054979576
2016-05-12T03:33:58.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;7097;5.35903524772
2016-05-12T03:34:13.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;7098;4.10474759018
2016-05-12T03:34:28.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;7099;4.246590399
2016-05-12T03:34:43.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;7100;5.15586218136
2016-05-12T03:34:58.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;7101;3.96275675272
2016-05-12T03:35:13.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;7102;4.246590399
2016-05-12T03:35:28.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;7103;4.246590399
2016-05-12T03:35:43.000Z;net.out_packets_sec;monitoring;mini-mon;5.2;7104;5.56127595213
2016-05-12T03:35:58.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;7105;5.42655241163
2016-05-12T03:36:13.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;7106;4.17568749817
2016-05-12T03:36:28.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;7107;3.96275675272
2016-05-12T03:36:43.000Z;net.out_packets_sec;monitoring;mini-mon;5.2;7108;5.56127595213
2016-05-12T03:36:58.000Z;net.out_packets_sec;monitoring;mini-mon;4.26666666667;7109;4.60054979576
2016-05-12T03:37:13.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;7110;5.29141448804
2016-05-12T03:37:28.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;7111;5.08793063435
2016-05-12T03:37:43.000Z;net.out_packets_sec;monitoring;mini-mon;4.46666666667;7112;4.8124813479
2016-05-12T03:37:58.000Z;net.out_packets_sec;monitoring;mini-mon;4.46666666667;7113;4.8124813479
2016-05-12T03:38:13.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;7114;4.52983193073
2016-05-12T03:38:28.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;7115;3.96275675272
2016-05-12T03:38:43.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;7116;5.42655241163
2016-05-12T03:38:58.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;7117;4.17568749817
2016-05-12T03:39:13.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;7118;4.246590399
2016-05-12T03:39:28.000Z;net.out_packets_sec;monitoring;mini-mon;5.53333333333;7119;5.89627187734
2016-05-12T03:39:43.000Z;net.out_packets_sec;monitoring;mini-mon;4.53333333333;7120;4.88305118429
2016-05-12T03:39:58.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;7121;5.29141448804
2016-05-12T03:40:13.000Z;net.out_packets_sec;monitoring;mini-mon;5.4;7122;5.76258429457
2016-05-12T03:40:28.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;7123;3.82061788662
2016-05-12T03:40:43.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;7124;4.246590399
2016-05-12T03:40:58.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;7125;5.35903524772
2016-05-12T03:41:13.000Z;net.out_packets_sec;monitoring;mini-mon;4.26666666667;7126;4.60054979576
2016-05-12T03:41:28.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;7127;4.95175675303
2016-05-12T03:41:43.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;7128;4.95175675303
2016-05-12T03:41:58.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;7129;5.49396597977
2016-05-12T03:42:13.000Z;net.out_packets_sec;monitoring;mini-mon;5.4;7130;5.76258429457
2016-05-12T03:42:28.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;7131;3.96275675272
2016-05-12T03:42:43.000Z;net.out_packets_sec;monitoring;mini-mon;5.4;7132;5.76258429457
2016-05-12T03:42:58.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;7133;3.82061788662
2016-05-12T03:43:13.000Z;net.out_packets_sec;monitoring;mini-mon;5.4;7134;5.76258429457
2016-05-12T03:43:28.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;7135;3.82061788662
2016-05-12T03:43:43.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;7136;4.17568749817
2016-05-12T03:43:58.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;7137;5.29141448804
2016-05-12T03:44:13.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;7138;4.52983193073
2016-05-12T03:44:28.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;7139;4.03377067503
2016-05-12T03:44:43.000Z;net.out_packets_sec;monitoring;mini-mon;4.33333333333;7140;4.67123065363
2016-05-12T03:44:58.000Z;net.out_packets_sec;monitoring;mini-mon;4.4;7141;4.74187450434
2016-05-12T03:45:13.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;7142;4.52983193073
2016-05-12T03:45:29.000Z;net.out_packets_sec;monitoring;mini-mon;4.5;7143;4.84777089199
2016-05-12T03:45:44.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;7144;4.38828517918
2016-05-12T03:45:59.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;7145;5.49396597977
2016-05-12T03:46:14.000Z;net.out_packets_sec;monitoring;mini-mon;4.26666666667;7146;4.60054979576
2016-05-12T03:46:29.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;7147;5.15586218136
2016-05-12T03:46:44.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;7148;4.17568749817
2016-05-12T03:46:59.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;7149;4.03377067503
2016-05-12T03:47:14.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;7150;5.35903524772
2016-05-12T03:47:29.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;7151;4.52983193073
2016-05-12T03:47:44.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;7152;5.29141448804
2016-05-12T03:47:59.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;7153;4.45907705853
2016-05-12T03:48:14.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;7154;5.49396597977
2016-05-12T03:48:29.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;7155;4.03377067503
2016-05-12T03:48:44.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;7156;4.31745629267
2016-05-12T03:48:59.000Z;net.out_packets_sec;monitoring;mini-mon;5.2;7157;5.56127595213
2016-05-12T03:49:14.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;7158;5.15586218136
2016-05-12T03:49:29.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;7159;4.38828517918
2016-05-12T03:49:44.000Z;net.out_packets_sec;monitoring;mini-mon;4.4;7160;4.74187450434
2016-05-12T03:49:59.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;7161;4.45907705853
2016-05-12T03:50:14.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;7162;5.42655241163
2016-05-12T03:50:29.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;7163;4.246590399
2016-05-12T03:50:44.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;7164;5.08793063435
2016-05-12T03:50:59.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;7165;4.31745629267
2016-05-12T03:51:14.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;7166;4.10474759018
2016-05-12T03:51:29.000Z;net.out_packets_sec;monitoring;mini-mon;5.2;7167;5.56127595213
2016-05-12T03:51:44.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;7168;4.38828517918
2016-05-12T03:51:59.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;7169;5.35903524772
2016-05-12T03:52:14.000Z;net.out_packets_sec;monitoring;mini-mon;5.26666666667;7170;5.62848232872
2016-05-12T03:52:29.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;7171;5.35903524772
2016-05-12T03:52:44.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;7172;4.31745629267
2016-05-12T03:52:59.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;7173;4.52983193073
2016-05-12T03:53:14.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;7174;5.49396597977
2016-05-12T03:53:29.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;7175;4.246590399
2016-05-12T03:53:44.000Z;net.out_packets_sec;monitoring;mini-mon;5.33333333333;7176;5.69558510953
2016-05-12T03:53:59.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;7177;4.246590399
2016-05-12T03:54:14.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;7178;5.15586218136
2016-05-12T03:54:29.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;7179;4.45907705853
2016-05-12T03:54:44.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;7180;5.15586218136
2016-05-12T03:54:59.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;7181;4.246590399
2016-05-12T03:55:14.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;7182;4.52983193073
2016-05-12T03:55:29.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;7183;5.42655241163
2016-05-12T03:55:44.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;7184;4.10474759018
2016-05-12T03:55:59.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;7185;5.08793063435
2016-05-12T03:56:14.000Z;net.out_packets_sec;monitoring;mini-mon;4.33333333333;7186;4.67123065363
2016-05-12T03:56:29.000Z;net.out_packets_sec;monitoring;mini-mon;3.6;7187;3.89170582325
2016-05-12T03:56:44.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;7188;5.29141448804
2016-05-12T03:56:59.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;7189;4.52983193073
2016-05-12T03:57:14.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;7190;5.29141448804
2016-05-12T03:57:29.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;7191;4.246590399
2016-05-12T03:57:44.000Z;net.out_packets_sec;monitoring;mini-mon;5.2;7192;5.56127595213
2016-05-12T03:57:59.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;7193;4.45907705853
2016-05-12T03:58:14.000Z;net.out_packets_sec;monitoring;mini-mon;5.26666666667;7194;5.62848232872
2016-05-12T03:58:29.000Z;net.out_packets_sec;monitoring;mini-mon;3.66666666667;7195;3.96275675272
2016-05-12T03:58:44.000Z;net.out_packets_sec;monitoring;mini-mon;4.33333333333;7196;4.67123065363
2016-05-12T03:58:59.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;7197;5.29141448804
2016-05-12T03:59:14.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;7198;5.49396597977
2016-05-12T03:59:29.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;7199;4.246590399
2016-05-12T03:59:44.000Z;net.out_packets_sec;monitoring;mini-mon;4.53333333333;7200;4.88305118429
2016-05-12T03:59:59.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;7201;5.08793063435
2016-05-12T04:00:14.000Z;net.out_packets_sec;monitoring;mini-mon;4.26666666667;7202;4.60054979576
2016-05-12T04:00:29.000Z;net.out_packets_sec;monitoring;mini-mon;5.2;7203;5.56127595213
2016-05-12T04:00:44.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;7204;4.52983193073
2016-05-12T04:00:59.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;7205;5.15586218136
2016-05-12T04:01:14.000Z;net.out_packets_sec;monitoring;mini-mon;4.26666666667;7206;4.60054979576
2016-05-12T04:01:29.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;7207;4.246590399
2016-05-12T04:01:44.000Z;net.out_packets_sec;monitoring;mini-mon;5.86666666667;7208;6.22960633953
2016-05-12T04:01:59.000Z;net.out_packets_sec;monitoring;mini-mon;4.33333333333;7209;4.67123065363
2016-05-12T04:02:14.000Z;net.out_packets_sec;monitoring;mini-mon;6.4;7210;6.76072999218
2016-05-12T04:02:29.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;7211;4.31745629267
2016-05-12T04:02:44.000Z;net.out_packets_sec;monitoring;mini-mon;5.4;7212;5.76258429457
2016-05-12T04:02:59.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;7213;4.246590399
2016-05-12T04:03:14.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;7214;5.29141448804
2016-05-12T04:03:29.000Z;net.out_packets_sec;monitoring;mini-mon;4.33333333333;7215;4.67123065363
2016-05-12T04:03:44.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;7216;4.95175675303
2016-05-12T04:03:59.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;7217;4.52983193073
2016-05-12T04:04:14.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;7218;5.49396597977
2016-05-12T04:04:29.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;7219;4.45907705853
2016-05-12T04:04:45.000Z;net.out_packets_sec;monitoring;mini-mon;3.5;7220;3.78506004063
2016-05-12T04:05:00.000Z;net.out_packets_sec;monitoring;mini-mon;3.46666666667;7221;3.74950730237
2016-05-12T04:05:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;7222;5.15586218136
2016-05-12T04:05:30.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;7223;4.31745629267
2016-05-12T04:05:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;7224;4.31745629267
2016-05-12T04:06:00.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;7225;5.08793063435
2016-05-12T04:06:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;7226;4.52983193073
2016-05-12T04:06:30.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;7227;5.49396597977
2016-05-12T04:06:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;7228;4.45907705853
2016-05-12T04:07:00.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;7229;4.10474759018
2016-05-12T04:07:15.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;7230;5.35903524772
2016-05-12T04:07:30.000Z;net.out_packets_sec;monitoring;mini-mon;4.4;7231;4.74187450434
2016-05-12T04:07:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;7232;5.22369013259
2016-05-12T04:08:00.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;7233;4.10474759018
2016-05-12T04:08:15.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;7234;4.246590399
2016-05-12T04:08:30.000Z;net.out_packets_sec;monitoring;mini-mon;5.33333333333;7235;5.69558510953
2016-05-12T04:08:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;7236;4.31745629267
2016-05-12T04:09:00.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;7237;5.22369013259
2016-05-12T04:09:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.26666666667;7238;4.60054979576
2016-05-12T04:09:30.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;7239;5.42655241163
2016-05-12T04:09:45.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;7240;4.246590399
2016-05-12T04:10:00.000Z;net.out_packets_sec;monitoring;mini-mon;5.73333333333;7241;6.09602628318
2016-05-12T04:10:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;7242;4.52983193073
2016-05-12T04:10:30.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;7243;5.35903524772
2016-05-12T04:10:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;7244;4.45907705853
2016-05-12T04:11:00.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;7245;4.03377067503
2016-05-12T04:11:15.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;7246;5.49396597977
2016-05-12T04:11:30.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;7247;5.15586218136
2016-05-12T04:11:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;7248;4.52983193073
2016-05-12T04:12:00.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;7249;4.31745629267
2016-05-12T04:12:15.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;7250;5.42655241163
2016-05-12T04:12:30.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;7251;5.29141448804
2016-05-12T04:12:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.33333333333;7252;4.67123065363
2016-05-12T04:13:00.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;7253;5.08793063435
2016-05-12T04:13:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;7254;4.45907705853
2016-05-12T04:13:30.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;7255;5.49396597977
2016-05-12T04:13:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;7256;4.38828517918
2016-05-12T04:14:00.000Z;net.out_packets_sec;monitoring;mini-mon;5.2;7257;5.56127595213
2016-05-12T04:14:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;7258;4.38828517918
2016-05-12T04:14:30.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;7259;5.15586218136
2016-05-12T04:14:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.4;7260;4.74187450434
2016-05-12T04:15:00.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;7261;5.42655241163
2016-05-12T04:15:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;7262;4.45907705853
2016-05-12T04:15:30.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;7263;5.35903524772
2016-05-12T04:15:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;7264;4.45907705853
2016-05-12T04:16:00.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;7265;4.10474759018
2016-05-12T04:16:15.000Z;net.out_packets_sec;monitoring;mini-mon;5.2;7266;5.56127595213
2016-05-12T04:16:30.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;7267;5.49396597977
2016-05-12T04:16:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;7268;4.45907705853
2016-05-12T04:17:00.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;7269;4.03377067503
2016-05-12T04:17:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.6;7270;4.95175675303
2016-05-12T04:17:30.000Z;net.out_packets_sec;monitoring;mini-mon;4.33333333333;7271;4.67123065363
2016-05-12T04:17:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;7272;4.45907705853
2016-05-12T04:18:00.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;7273;5.08793063435
2016-05-12T04:18:15.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;7274;4.10474759018
2016-05-12T04:18:30.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;7275;4.246590399
2016-05-12T04:18:45.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;7276;5.49396597977
2016-05-12T04:19:00.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;7277;4.17568749817
2016-05-12T04:19:15.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;7278;4.10474759018
2016-05-12T04:19:30.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;7279;5.08793063435
2016-05-12T04:19:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.46666666667;7280;4.8124813479
2016-05-12T04:20:00.000Z;net.out_packets_sec;monitoring;mini-mon;4.86666666667;7281;5.22369013259
2016-05-12T04:20:15.000Z;net.out_packets_sec;monitoring;mini-mon;5.2;7282;5.56127595213
2016-05-12T04:20:30.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;7283;4.31745629267
2016-05-12T04:20:45.000Z;net.out_packets_sec;monitoring;mini-mon;5.4;7284;5.76258429457
2016-05-12T04:21:00.000Z;net.out_packets_sec;monitoring;mini-mon;3.26666666667;7285;3.53724112409
2016-05-12T04:21:15.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;7286;4.52983193073
2016-05-12T04:21:30.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;7287;5.42655241163
2016-05-12T04:21:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;7288;4.45907705853
2016-05-12T04:22:00.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;7289;5.35903524772
2016-05-12T04:22:15.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;7290;4.17568749817
2016-05-12T04:22:30.000Z;net.out_packets_sec;monitoring;mini-mon;5.4;7291;5.76258429457
2016-05-12T04:22:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;7292;4.45907705853
2016-05-12T04:23:00.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;7293;5.49396597977
2016-05-12T04:23:15.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;7294;4.17568749817
2016-05-12T04:23:30.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;7295;4.246590399
2016-05-12T04:23:45.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;7296;5.29141448804
2016-05-12T04:24:00.000Z;net.out_packets_sec;monitoring;mini-mon;4.06666666667;7297;4.38828517918
2016-05-12T04:24:15.000Z;net.out_packets_sec;monitoring;mini-mon;3.53333333333;7298;3.82061788662
2016-05-12T04:24:31.000Z;net.out_packets_sec;monitoring;mini-mon;4.5;7299;4.84777089199
2016-05-12T04:24:46.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;7300;4.45907705853
2016-05-12T04:25:01.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;7301;5.29141448804
2016-05-12T04:25:16.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;7302;4.31745629267
2016-05-12T04:25:31.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;7303;5.42655241163
2016-05-12T04:25:46.000Z;net.out_packets_sec;monitoring;mini-mon;4.33333333333;7304;4.67123065363
2016-05-12T04:26:01.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;7305;5.42655241163
2016-05-12T04:26:16.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;7306;4.45907705853
2016-05-12T04:26:31.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;7307;5.49396597977
2016-05-12T04:26:46.000Z;net.out_packets_sec;monitoring;mini-mon;4.26666666667;7308;4.60054979576
2016-05-12T04:27:01.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;7309;4.03377067503
2016-05-12T04:27:16.000Z;net.out_packets_sec;monitoring;mini-mon;4.46666666667;7310;4.8124813479
2016-05-12T04:27:31.000Z;net.out_packets_sec;monitoring;mini-mon;3.73333333333;7311;4.03377067503
2016-05-12T04:27:46.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;7312;4.246590399
2016-05-12T04:28:01.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;7313;4.31745629267
2016-05-12T04:28:16.000Z;net.out_packets_sec;monitoring;mini-mon;3.4;7314;3.67880703275
2016-05-12T04:28:31.000Z;net.out_packets_sec;monitoring;mini-mon;5.33333333333;7315;5.69558510953
2016-05-12T04:28:46.000Z;net.out_packets_sec;monitoring;mini-mon;3.93333333333;7316;4.246590399
2016-05-12T04:29:01.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;7317;5.42655241163
2016-05-12T04:29:16.000Z;net.out_packets_sec;monitoring;mini-mon;3.86666666667;7318;4.17568749817
2016-05-12T04:29:31.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;7319;4.31745629267
2016-05-12T04:29:46.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;7320;5.35903524772
2016-05-12T04:30:01.000Z;net.out_packets_sec;monitoring;mini-mon;4.93333333333;7321;5.29141448804
2016-05-12T04:30:16.000Z;net.out_packets_sec;monitoring;mini-mon;4.73333333333;7322;5.08793063435
2016-05-12T04:30:31.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;7323;4.10474759018
2016-05-12T04:30:46.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;7324;5.49396597977
2016-05-12T04:31:01.000Z;net.out_packets_sec;monitoring;mini-mon;4.4;7325;4.74187450434
2016-05-12T04:31:16.000Z;net.out_packets_sec;monitoring;mini-mon;4.8;7326;5.15586218136
2016-05-12T04:31:31.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;7327;4.10474759018
2016-05-12T04:31:46.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;7328;4.45907705853
2016-05-12T04:32:01.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;7329;5.35903524772
2016-05-12T04:32:16.000Z;net.out_packets_sec;monitoring;mini-mon;3.8;7330;4.10474759018
2016-05-12T04:32:31.000Z;net.out_packets_sec;monitoring;mini-mon;5.2;7331;5.56127595213
2016-05-12T04:32:46.000Z;net.out_packets_sec;monitoring;mini-mon;5.4;7332;5.76258429457
2016-05-12T04:33:01.000Z;net.out_packets_sec;monitoring;mini-mon;5.06666666667;7333;5.42655241163
2016-05-12T04:33:16.000Z;net.out_packets_sec;monitoring;mini-mon;4.13333333333;7334;4.45907705853
2016-05-12T04:33:31.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;7335;5.49396597977
2016-05-12T04:33:46.000Z;net.out_packets_sec;monitoring;mini-mon;3.46666666667;7336;3.74950730237
2016-05-12T04:34:01.000Z;net.out_packets_sec;monitoring;mini-mon;4.26666666667;7337;4.60054979576
2016-05-12T04:34:16.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;7338;5.35903524772
2016-05-12T04:34:31.000Z;net.out_packets_sec;monitoring;mini-mon;4.2;7339;4.52983193073
2016-05-12T04:34:46.000Z;net.out_packets_sec;monitoring;mini-mon;5.13333333333;7340;5.49396597977
2016-05-12T04:35:01.000Z;net.out_packets_sec;monitoring;mini-mon;5.0;7341;5.35903524772
2016-05-12T04:35:16.000Z;net.out_packets_sec;monitoring;mini-mon;4.0;7342;4.31745629267
