Timestamp;load.avg_1_min;cpu.wait_perc;cpu.system_perc;mem.free_mb
1473413412.0;1.41;12.8;0.6;4150.0
1473413442.0;1.36;13.6;0.4;4150.0
1473413472.0;1.04;13.8;0.5;4150.0
1473413502.0;1.01;13.7;0.5;4151.0
1473413532.0;1.05;11.5;0.7;4150.0
1473413562.0;0.93;12.8;0.4;4150.0
1473413592.0;0.67;8.8;0.5;4150.0
1473413622.0;0.54;9.1;0.5;4150.0
1473413652.0;0.33;8.8;0.6;4150.0
1473413682.0;0.66;13.5;0.5;4150.0
1473413712.0;0.51;14.0;0.5;4149.0
1473413742.0;0.57;14.4;0.5;4149.0
1473413772.0;0.65;14.2;0.9;4150.0
1473413802.0;1.18;14.1;0.6;4150.0
1473413832.0;1.5;14.3;0.5;4149.0
1473413862.0;1.7;14.8;0.5;4149.0
1473413892.0;1.9;14.7;0.5;4149.0
1473413922.0;1.94;13.9;0.5;4150.0
1473413952.0;1.56;12.9;0.4;4149.0
1473413982.0;1.56;8.6;0.5;4149.0
1473414012.0;0.94;9.0;0.8;4150.0
1473414042.0;0.87;8.7;0.6;4150.0
1473414072.0;0.73;8.8;0.5;4150.0
1473414102.0;0.84;12.8;0.4;4150.0
1473414132.0;0.66;13.4;0.5;4150.0
1473414162.0;0.52;9.0;0.4;4149.0
1473414192.0;0.32;8.9;0.5;4150.0
1473414222.0;0.19;9.1;0.4;4149.0
1473414252.0;0.26;8.8;0.7999999999999999;4150.0
1473414282.0;0.16;9.1;0.7;4150.0
1473414312.0;0.4;12.3;0.5;4150.0
1473414342.0;0.24;14.7;0.4;4150.0
1473414372.0;0.37;13.7;0.5;4150.0
1473414402.0;0.53;14.3;0.5;4149.0
1473414432.0;0.86;14.3;0.4;4149.0
1473414462.0;1.09;14.2;0.6;4150.0
1473414492.0;1.21;9.2;0.7;4149.0
1473414522.0;1.61;11.6;0.7;4150.0
1473414552.0;1.62;11.8;0.6;4149.0
1473414582.0;1.3;8.7;0.5;4149.0
1473414612.0;1.63;8.9;0.6;4149.0
1473414642.0;1.69;9.6;0.5;4147.0
1473414672.0;1.87;14.3;0.4;4147.0
1473414702.0;1.97;13.2;0.5;4147.0
1473414732.0;1.19;10.7;0.5;4147.0
1473414762.0;1.35;11.4;0.7999999999999999;4149.0
1473414792.0;0.82;9.1;0.6;4148.0
1473414822.0;0.8;13.5;0.5;4148.0
1473414852.0;0.49;8.5;0.6;4149.0
1473414882.0;0.29;9.0;0.5;4148.0
1473414912.0;0.18;8.8;0.5;4148.0
1473414942.0;0.11;10.7;0.5;4147.0
1473414972.0;0.35;12.2;0.6;4148.0
1473415002.0;0.61;14.2;0.7;4148.0
1473415032.0;0.37;14.0;0.6;4148.0
1473415062.0;0.71;14.1;0.4;4148.0
1473415092.0;0.95;13.4;0.6;4148.0
1473415122.0;1.24;8.9;0.6;4148.0
1473415152.0;1.29;10.9;0.6;4149.0
1473415182.0;1.57;14.0;0.5;4150.0
1473415212.0;1.77;14.2;0.6;4149.0
1473415242.0;1.38;14.3;0.7;4149.0
1473415272.0;1.62;11.5;0.7999999999999999;4148.0
1473415302.0;1.77;13.7;0.6;4149.0
1473415332.0;1.23;9.0;0.5;4149.0
1473415362.0;0.85;11.1;0.5;4149.0
1473415392.0;0.81;14.0;0.5;4148.0
1473415422.0;1.23;14.7;0.4;4149.0
1473415452.0;1.01;13.5;0.5;4148.0
1473415482.0;0.72;12.5;0.6;4149.0
1473415512.0;0.44;8.8;0.7999999999999999;4149.0
1473415542.0;0.4;8.6;0.5;4148.0
1473415572.0;0.24;10.9;0.5;4148.0
1473415602.0;0.39;14.4;0.5;4147.0
1473415632.0;0.23;14.3;0.6;4147.0
1473415662.0;0.56;14.1;0.4;4147.0
1473415692.0;0.68;13.6;0.4;4147.0
1473415722.0;1.06;10.4;0.5;4146.0
1473415752.0;1.43;13.9;0.7;4147.0
1473415782.0;1.65;14.2;0.5;4148.0
1473415812.0;1.85;14.0;0.6;4148.0
1473415842.0;1.41;9.0;0.4;4148.0
1473415872.0;1.54;8.7;0.6;4148.0
1473415902.0;1.72;10.5;0.6;4148.0
1473415932.0;1.83;13.6;0.6;4147.0
1473415962.0;1.9;14.1;0.5;4148.0
1473415992.0;1.8;13.5;0.6;4147.0
1473416022.0;1.6;14.1;0.7999999999999999;4147.0
1473416052.0;1.2;8.8;0.4;4148.0
1473416082.0;0.88;8.9;0.6;4147.0
1473416112.0;0.53;8.8;0.6;4148.0
1473416142.0;0.47;13.2;0.5;4149.0
1473416172.0;0.5;14.3;0.5;4148.0
1473416202.0;0.36;13.8;0.4;4148.0
1473416232.0;0.34;11.6;0.6;4149.0
1473416262.0;0.37;11.2;0.7999999999999999;4148.0
1473416292.0;0.49;13.0;0.5;4149.0
1473416322.0;0.45;13.7;0.6;4149.0
1473416352.0;0.81;8.9;0.4;4149.0
1473416382.0;1.28;8.7;0.5;4149.0
1473416412.0;1.56;9.0;0.4;4149.0
1473416442.0;1.51;11.4;0.5;4148.0
1473416472.0;1.34;8.6;0.6;4149.0
1473416502.0;1.33;12.5;0.6;4149.0
1473416532.0;1.59;14.5;0.5;4149.0
1473416562.0;1.75;14.7;0.6;4150.0
1473416592.0;1.7;13.3;0.4;4149.0
1473416622.0;1.14;9.4;0.5;4149.0
1473416652.0;0.92;11.0;0.5;4148.0
1473416682.0;0.56;12.1;0.4;4148.0
1473416712.0;0.72;13.5;0.4;4149.0
1473416742.0;0.78;13.7;0.7;4148.0
1473416772.0;0.7;13.6;0.6;4148.0
1473416802.0;0.58;10.0;0.6;4148.0
1473416832.0;0.35;9.1;0.4;4147.0
1473416862.0;0.47;13.5;0.4;4148.0
1473416892.0;0.77;13.6;0.5;4148.0
1473416922.0;0.46;9.2;0.5;4148.0
1473416952.0;0.4;8.6;0.6;4148.0
1473416982.0;0.74;11.0;0.5;4148.0
1473417012.0;1.24;9.5;0.8;4148.0
1473417042.0;1.38;9.0;0.5;4147.0
1473417072.0;1.62;13.6;0.4;4148.0
1473417102.0;1.77;14.8;0.6;4147.0
1473417132.0;1.97;14.4;0.5;4148.0
1473417162.0;1.75;14.8;0.5;4148.0
1473417192.0;1.43;9.4;0.4;4148.0
1473417222.0;1.02;8.5;0.6;4149.0
1473417252.0;0.73;9.1;0.8;4149.0
1473417282.0;0.55;14.0;0.6;4148.0
1473417312.0;0.85;13.6;0.5;4148.0
1473417342.0;0.74;14.4;0.4;4148.0
1473417372.0;0.55;9.6;0.6;4148.0
1473417402.0;0.46;8.9;0.4;4148.0
1473417432.0;0.43;12.2;0.5;4148.0
1473417462.0;0.26;13.6;0.5;4148.0
1473417492.0;0.42;13.9;0.7;4148.0
1473417522.0;0.49;14.1;0.6;4147.0
1473417552.0;0.75;14.2;0.7;4147.0
1473417582.0;0.45;9.6;0.4;4147.0
1473417612.0;0.65;8.7;0.6;4147.0
1473417642.0;1.18;9.1;0.6;4147.0
1473417672.0;1.51;13.6;0.6;4147.0
1473417702.0;1.7;14.4;0.4;4148.0
1473417732.0;1.82;14.6;0.6;4147.0
1473417762.0;1.74;10.3;0.7;4146.0
1473417792.0;1.58;8.6;0.6;4148.0
1473417822.0;1.38;9.0;0.5;4147.0
1473417852.0;1.31;9.1;0.6;4147.0
1473417882.0;1.1;10.4;0.5;4147.0
1473417912.0;1.2;12.4;0.4;4147.0
1473417942.0;0.73;9.6;0.5;4147.0
1473417972.0;0.55;8.7;0.6;4148.0
1473418002.0;0.34;9.3;0.7;4147.0
1473418032.0;0.8;14.2;0.7;4147.0
1473418062.0;0.77;13.9;0.5;4148.0
1473418092.0;0.62;13.3;0.5;4147.0
1473418122.0;0.61;12.6;0.5;4147.0
1473418152.0;0.77;9.6;0.4;4147.0
1473418182.0;0.57;8.8;0.4;4147.0
1473418212.0;0.45;9.1;0.5;4146.0
1473418242.0;0.56;8.9;0.5;4146.0
1473418272.0;0.96;8.8;0.6;4148.0
1473418302.0;1.37;8.6;0.4;4147.0
1473418332.0;1.49;11.4;0.5;4147.0
1473418362.0;1.27;10.1;0.4;4147.0
1473418392.0;1.44;8.7;0.4;4148.0
1473418422.0;1.66;9.0;0.4;4147.0
1473418452.0;1.5;8.9;0.6;4148.0
1473418482.0;1.19;9.0;0.4;4146.0
1473418512.0;0.84;8.8;0.7;4147.0
1473418542.0;1.18;11.9;0.4;4147.0
1473418572.0;1.44;13.9;0.5;4146.0
1473418602.0;1.4;14.3;0.5;4147.0
1473418632.0;1.22;13.9;0.5;4147.0
1473418662.0;0.98;14.0;0.5;4147.0
1473418692.0;0.59;10.1;0.5;4147.0
1473418722.0;0.36;8.8;0.5;4147.0
1473418752.0;0.46;10.7;0.7;4146.0
1473418782.0;0.28;13.5;0.5;4146.0
1473418812.0;0.48;14.1;0.4;4146.0
1473418842.0;0.29;13.7;0.4;4146.0
1473418872.0;0.17;10.0;0.4;4146.0
1473418902.0;0.95;8.6;0.5;4147.0
1473418932.0;1.14;8.5;0.4;4146.0
1473418962.0;1.48;10.7;0.5;4147.0
1473418992.0;1.63;14.3;0.5;4147.0
1473419022.0;1.52;14.3;0.7;4147.0
1473419052.0;1.54;14.0;0.5;4147.0
1473419082.0;1.57;10.4;0.6;4147.0
1473419112.0;1.34;8.7;0.6;4147.0
1473419142.0;1.32;8.9;0.5;4146.0
1473419172.0;1.22;10.4;0.5;4147.0
1473419202.0;1.19;14.5;0.6;4147.0
1473419232.0;1.09;13.9;0.6;4147.0
1473419262.0;1.05;14.5;0.7999999999999999;4146.0
1473419292.0;0.71;11.0;0.5;4147.0
1473419322.0;0.43;8.9;0.4;4147.0
1473419352.0;0.39;8.8;0.4;4147.0
1473419382.0;0.54;9.7;0.5;4146.0
1473419412.0;0.33;10.5;0.4;4147.0
1473419442.0;0.31;8.7;0.4;4146.0
1473419472.0;0.19;9.0;0.6;4147.0
1473419502.0;0.12;8.9;0.7;4146.0
1473419532.0;0.19;8.9;0.7;4145.0
1473419562.0;0.9;9.1;0.5;4146.0
1473419592.0;1.38;9.6;0.4;4145.0
1473419622.0;1.57;10.5;0.4;4146.0
1473419652.0;1.46;9.4;0.4;4145.0
1473419682.0;1.57;8.8;0.6;4146.0
1473419712.0;1.74;8.7;0.5;4145.0
1473419742.0;1.18;9.0;0.5;4145.0
1473419772.0;0.84;9.1;0.7;4145.0
1473419802.0;0.67;9.6;0.5;4145.0
1473419832.0;0.77;11.1;0.5;4146.0
1473419862.0;0.47;8.8;0.5;4147.0
1473419892.0;0.43;8.8;0.4;4146.0
1473419922.0;0.57;8.7;0.6;4147.0
1473419952.0;0.48;8.7;0.4;4147.0
1473419982.0;0.29;9.3;0.4;4146.0
1473420012.0;0.18;9.8;0.7;4146.0
1473420042.0;0.22;10.5;0.6;4146.0
1473420072.0;0.13;8.8;0.5;4146.0
1473420102.0;0.19;9.1;0.6;4146.0
1473420132.0;0.27;9.2;0.5;4146.0
1473420162.0;0.89;8.7;0.4;4146.0
1473420192.0;1.33;8.9;0.4;4146.0
1473420222.0;1.59;9.3;0.4;4146.0
1473420252.0;1.75;14.5;0.6;4146.0
1473420282.0;1.93;14.4;0.7999999999999999;4146.0
1473420312.0;1.69;13.5;0.4;4146.0
1473420342.0;1.81;14.1;0.6;4147.0
1473420372.0;1.74;11.0;0.5;4147.0
1473420402.0;1.28;8.7;0.6;4146.0
1473420432.0;1.08;9.4;0.4;4146.0
1473420462.0;1.3;13.4;0.5;4146.0
1473420492.0;1.57;14.4;0.5;4146.0
1473420522.0;1.35;11.2;0.7999999999999999;4147.0
1473420552.0;0.96;8.7;0.4;4147.0
1473420582.0;0.69;8.8;0.5;4147.0
1473420612.0;0.79;9.1;0.4;4146.0
1473420642.0;0.48;8.9;0.4;4146.0
1473420672.0;0.53;14.2;0.4;4146.0
1473420702.0;0.54;14.8;0.4;4145.0
1473420732.0;0.49;14.7;0.5;4146.0
1473420762.0;0.4;14.2;0.6;4146.0
1473420792.0;0.69;10.7;0.5;4146.0
1473420822.0;1.09;8.9;0.5;4146.0
1473420852.0;1.51;8.9;0.4;4146.0
1473420882.0;1.7;14.1;0.4;4145.0
1473420912.0;1.82;14.0;0.5;4145.0
1473420942.0;1.79;14.4;0.5;4146.0
1473420972.0;1.87;11.2;0.6;4146.0
1473421002.0;1.91;9.0;0.7;4146.0
1473421032.0;1.89;9.2;0.9;4144.0
1473421062.0;1.71;8.8;0.5;4146.0
1473421092.0;1.54;13.6;0.5;4146.0
1473421122.0;1.5;14.7;0.5;4146.0
1473421152.0;1.27;14.5;0.6;4146.0
1473421182.0;0.77;10.9;0.4;4147.0
1473421212.0;0.46;8.7;0.6;4146.0
1473421242.0;0.28;10.3;0.5;4146.0
1473421272.0;0.48;13.8;0.7;4146.0
1473421302.0;0.59;13.9;0.5;4146.0
1473421332.0;0.52;11.4;0.5;4146.0
1473421362.0;0.42;8.9;0.5;4146.0
1473421392.0;0.25;8.7;0.5;4145.0
1473421422.0;0.15;8.9;0.5;4146.0
1473421452.0;0.83;8.7;0.6;4145.0
1473421482.0;1.35;8.8;0.5;4145.0
1473421512.0;1.67;10.2;0.7;4145.0
1473421542.0;1.63;8.9;0.6;4146.0
1473421572.0;1.4;8.9;0.5;4145.0
1473421602.0;1.59;8.7;0.5;4145.0
1473421632.0;1.46;8.8;0.4;4145.0
1473421662.0;1.27;9.1;0.4;4146.0
1473421692.0;0.93;9.1;0.6;4146.0
1473421722.0;0.86;10.7;0.4;4145.0
1473421752.0;0.71;8.8;0.5;4145.0
1473421782.0;0.68;8.6;0.7;4146.0
1473421812.0;0.41;9.1;0.5;4146.0
1473421842.0;0.36;8.8;0.4;4145.0
1473421872.0;0.34;9.2;0.5;4145.0
1473421902.0;0.21;8.8;0.5;4146.0
1473421932.0;0.23;10.4;0.6;4146.0
1473421962.0;0.14;8.8;0.4;4146.0
1473421992.0;0.08;9.1;0.4;4145.0
1473422022.0;0.27;9.0;0.6;4146.0
1473422052.0;0.29;8.6;0.7999999999999999;4145.0
1473422082.0;0.41;9.0;0.5;4146.0
1473422112.0;1.04;8.9;0.5;4146.0
1473422142.0;1.56;10.3;0.4;4145.0
1473422172.0;1.63;8.5;0.5;4146.0
1473422202.0;1.61;8.8;0.5;4146.0
1473422232.0;1.56;9.1;0.5;4146.0
1473422262.0;1.73;8.9;0.5;4145.0
1473422292.0;1.78;9.2;0.9;4146.0
1473422322.0;1.7;8.4;0.6;4145.0
1473422352.0;1.72;11.8;0.5;4145.0
1473422382.0;1.83;13.0;0.5;4143.0
1473422412.0;1.59;12.4;0.5;4144.0
1473422442.0;1.19;10.9;0.4;4145.0
1473422472.0;0.88;8.8;0.5;4144.0
1473422502.0;0.53;8.9;0.6;4144.0
1473422532.0;0.32;9.1;0.7999999999999999;4144.0
1473422562.0;0.43;12.6;0.5;4145.0
1473422592.0;0.53;14.2;0.6;4144.0
1473422622.0;0.38;14.4;0.6;4144.0
1473422652.0;0.23;14.5;0.5;4144.0
1473422682.0;0.38;12.2;0.5;4144.0
1473422712.0;0.65;8.8;0.5;4144.0
1473422742.0;1.32;9.4;0.4;4144.0
1473422772.0;1.59;11.6;0.7;4144.0
1473422802.0;1.75;12.6;0.7;4144.0
1473422832.0;1.88;10.7;0.4;4145.0
1473422862.0;1.75;8.9;0.5;4145.0
1473422892.0;1.92;9.0;0.6;4145.0
1473422922.0;1.66;8.7;0.6;4145.0
1473422952.0;1.38;8.7;0.5;4144.0
1473422982.0;1.41;12.2;0.6;4144.0
1473423012.0;1.33;12.0;0.5;4145.0
1473423042.0;0.81;8.7;0.9;4145.0
1473423072.0;0.6;8.6;0.5;4144.0
1473423102.0;0.37;9.0;0.5;4144.0
1473423132.0;0.28;8.7;0.4;4145.0
1473423162.0;0.34;8.8;0.6;4144.0
1473423192.0;0.32;10.5;0.4;4144.0
1473423222.0;0.41;11.4;0.4;4145.0
1473423252.0;0.39;8.8;0.4;4145.0
1473423282.0;0.24;9.0;0.6;4145.0
1473423312.0;0.28;9.2;0.6;4144.0
1473423342.0;0.17;8.9;0.5;4144.0
1473423372.0;1.14;9.1;0.5;4144.0
1473423402.0;1.48;10.0;0.5;4143.0
1473423432.0;1.68;11.2;0.5;4144.0
1473423462.0;1.75;8.9;0.5;4143.0
1473423492.0;1.42;9.2;0.5;4143.0
1473423522.0;1.65;9.2;0.6;4143.0
1473423552.0;1.79;9.4;0.6;4143.0
1473423582.0;1.34;8.8;0.6;4143.0
1473423612.0;1.33;10.7;0.4;4143.0
1473423642.0;1.43;11.0;0.5;4143.0
1473423672.0;0.87;8.7;0.4;4143.0
1473423702.0;0.65;8.7;0.5;4143.0
1473423732.0;0.39;8.8;0.4;4144.0
1473423762.0;0.4;8.7;0.5;4144.0
1473423792.0;0.32;8.8;0.6;4143.0
1473423822.0;0.5;10.5;0.7;4143.0
1473423852.0;0.3;11.5;0.4;4144.0
1473423882.0;0.18;8.8;0.4;4143.0
1473423912.0;0.23;9.0;0.5;4144.0
1473423942.0;0.14;8.8;0.5;4144.0
1473423972.0;0.21;8.6;0.5;4144.0
1473424002.0;0.29;8.9;0.6;4144.0
1473424032.0;1.02;9.9;0.4;4144.0
1473424062.0;1.43;13.1;0.7;4144.0
1473424092.0;1.65;14.6;0.5;4144.0
1473424122.0;1.51;14.4;0.5;4144.0
1473424152.0;1.47;14.2;0.4;4144.0
1473424182.0;1.52;12.9;0.5;4143.0
1473424212.0;1.52;9.1;0.4;4143.0
1473424242.0;1.33;11.0;0.5;4145.0
1473424272.0;1.6;14.6;0.5;4144.0
1473424302.0;1.5;14.0;0.7;4144.0
1473424332.0;1.46;12.6;0.7;4145.0
1473424362.0;0.88;8.7;0.4;4145.0
1473424392.0;0.54;8.7;0.4;4145.0
1473424422.0;0.33;9.1;0.4;4145.0
1473424452.0;0.46;10.9;0.5;4144.0
1473424482.0;0.39;13.4;0.5;4143.0
1473424512.0;0.34;8.9;0.5;4144.0
1473424542.0;0.21;10.0;0.5;4144.0
1473424572.0;0.49;12.8;0.7999999999999999;4145.0
1473424602.0;0.3;8.8;0.5;4145.0
1473424632.0;0.24;8.8;0.4;4144.0
1473424662.0;0.83;10.2;0.4;4144.0
1473424692.0;1.29;14.6;0.5;4144.0
1473424722.0;1.57;14.0;0.4;4144.0
1473424752.0;1.74;12.8;0.5;4144.0
1473424782.0;1.67;9.6;0.5;4144.0
1473424812.0;1.58;13.8;0.7;4144.0
1473424842.0;1.78;13.6;0.6;4142.0
1473424872.0;1.92;14.0;0.5;4143.0
1473424902.0;1.79;14.6;0.5;4143.0
1473424932.0;1.93;13.2;0.5;4144.0
1473424962.0;1.29;8.7;0.6;4144.0
1473424992.0;0.91;9.3;0.5;4144.0
1473425022.0;0.7;9.2;0.6;4144.0
1473425052.0;0.42;8.9;0.5;4144.0
1473425082.0;0.4;9.7;0.6;4144.0
1473425112.0;0.5;14.7;0.5;4145.0
1473425142.0;0.44;12.6;0.4;4144.0
1473425172.0;0.27;9.0;0.5;4144.0
1473425202.0;0.37;9.2;0.5;4144.0
1473425232.0;0.37;8.9;0.4;4144.0
1473425262.0;0.47;13.8;0.4;4145.0
1473425292.0;0.95;13.5;0.5;4143.0
1473425322.0;1.36;12.9;0.7999999999999999;4143.0
1473425352.0;1.45;9.1;0.7;4143.0
1473425382.0;1.4;8.9;0.4;4143.0
1473425412.0;1.59;8.8;0.5;4143.0
1473425442.0;1.75;8.6;0.5;4143.0
1473425472.0;1.85;9.0;0.4;4143.0
1473425502.0;1.5;9.5;0.5;4143.0
1473425532.0;1.54;13.2;0.5;4143.0
1473425562.0;0.93;9.0;0.6;4143.0
1473425592.0;0.72;8.9;0.7;4143.0
1473425622.0;0.44;8.9;0.5;4144.0
1473425652.0;0.45;8.8;0.5;4143.0
1473425682.0;0.46;11.8;0.5;4143.0
1473425712.0;0.59;12.8;0.6;4143.0
1473425742.0;0.36;14.0;0.5;4144.0
1473425772.0;0.32;14.0;0.5;4144.0
1473425802.0;0.35;14.3;0.5;4144.0
1473425832.0;0.61;14.3;0.8;4144.0
1473425862.0;0.65;13.0;0.5;4144.0
1473425892.0;0.4;9.0;0.6;4143.0
1473425922.0;0.86;8.9;0.4;4143.0
1473425952.0;1.31;14.3;0.5;4144.0
1473425982.0;1.64;14.4;0.4;4143.0
1473426012.0;1.62;13.4;0.4;4144.0
1473426042.0;1.56;9.0;0.6;4143.0
1473426072.0;1.73;8.5;0.7;4143.0
1473426102.0;1.69;8.5;0.5;4143.0
1473426132.0;1.02;8.7;0.5;4143.0
1473426162.0;1.41;13.8;0.4;4143.0
1473426192.0;1.51;14.0;0.6;4143.0
1473426222.0;1.61;14.9;0.4;4143.0
1473426252.0;1.21;14.0;0.5;4143.0
1473426282.0;0.85;9.3;0.4;4142.0
1473426312.0;0.51;8.7;0.6;4142.0
1473426342.0;0.31;9.1;0.9;4142.0
1473426372.0;0.19;13.8;0.4;4142.0
1473426402.0;0.49;14.4;0.4;4141.0
1473426432.0;0.3;8.2;0.4;4142.0
1473426462.0;0.31;9.1;0.5;4142.0
1473426492.0;0.19;8.7;0.5;4143.0
1473426522.0;0.27;8.9;0.4;4142.0
1473426552.0;0.68;11.6;0.5;4142.0
1473426582.0;1.36;14.7;0.6;4142.0
1473426612.0;1.54;14.9;0.6;4143.0
1473426642.0;1.62;13.6;0.4;4143.0
1473426672.0;1.38;8.8;0.4;4143.0
1473426702.0;1.22;13.2;0.5;4143.0
1473426732.0;1.53;13.8;0.4;4142.0
1473426762.0;1.71;13.8;0.5;4143.0
1473426792.0;1.83;14.1;0.4;4143.0
1473426822.0;1.79;14.2;0.4;4140.0
1473426852.0;1.09;9.0;0.7;4142.0
1473426882.0;0.91;9.0;0.5;4143.0
1473426912.0;0.55;8.7;0.4;4143.0
1473426942.0;0.54;8.7;0.5;4143.0
1473426972.0;0.33;8.9;0.5;4143.0
1473427002.0;0.6;12.5;0.4;4142.0
1473427032.0;0.36;8.7;0.5;4142.0
1473427062.0;0.48;8.9;0.4;4143.0
1473427092.0;0.29;8.8;0.7;4143.0
1473427122.0;0.34;8.8;0.5;4143.0
1473427152.0;0.31;8.4;0.4;4143.0
1473427182.0;0.65;9.1;0.5;4142.0
1473427212.0;1.05;12.4;0.5;4142.0
1473427242.0;1.5;13.7;0.5;4143.0
1473427272.0;1.56;8.8;0.4;4142.0
1473427302.0;1.31;9.0;0.5;4142.0
1473427332.0;1.24;8.8;0.6;4141.0
1473427362.0;1.13;8.9;0.7;4141.0
1473427392.0;1.22;8.9;0.4;4142.0
1473427422.0;1.6;13.1;0.5;4141.0
1473427452.0;1.74;14.5;0.4;4141.0
1473427482.0;1.41;14.2;0.5;4141.0
1473427512.0;0.99;9.1;0.4;4142.0
1473427542.0;0.74;8.9;0.4;4142.0
1473427572.0;0.5;8.9;0.4;4142.0
1473427602.0;0.51;8.8;0.7;4141.0
1473427632.0;0.52;12.1;0.4;4141.0
1473427662.0;0.58;9.1;0.4;4143.0
1473427692.0;0.35;8.9;0.4;4143.0
1473427722.0;0.21;9.1;0.4;4143.0
1473427752.0;0.13;9.0;0.5;4142.0
1473427782.0;0.3;9.0;0.5;4142.0
1473427812.0;0.24;8.7;0.5;4142.0
1473427842.0;0.72;12.3;0.7;4142.0
1473427872.0;1.23;8.7;0.7;4143.0
1473427902.0;1.4;8.8;0.5;4142.0
1473427932.0;1.23;8.6;0.4;4141.0
1473427962.0;1.31;8.5;0.4;4142.0
1473427992.0;1.66;9.1;0.5;4143.0
1473428022.0;1.79;9.2;0.4;4142.0
1473428052.0;1.64;12.7;0.4;4143.0
1473428082.0;1.78;14.4;0.6;4143.0
1473428112.0;1.43;14.1;0.5;4143.0
1473428142.0;1.13;9.2;0.5;4143.0
1473428172.0;0.69;9.3;0.4;4143.0
1473428202.0;0.42;9.0;0.5;4143.0
1473428232.0;0.41;8.9;0.5;4143.0
1473428262.0;0.38;12.1;0.4;4142.0
1473428292.0;0.63;14.7;0.5;4143.0
1473428322.0;0.38;9.3;0.8;4142.0
1473428352.0;0.23;8.9;0.6;4142.0
1473428382.0;0.47;10.0;0.4;4141.0
1473428412.0;0.29;9.5;0.4;4142.0
1473428442.0;0.17;8.7;0.5;4141.0
1473428472.0;0.57;11.8;0.4;4142.0
1473428502.0;1.05;14.1;0.5;4142.0
1473428532.0;1.48;14.3;0.6;4142.0
1473428562.0;1.69;13.9;0.6;4141.0
1473428592.0;1.41;9.2;0.5;4141.0
1473428622.0;1.08;8.7;0.5;4142.0
1473428652.0;1.39;9.0;0.5;4142.0
1473428682.0;1.5;11.6;0.5;4142.0
1473428712.0;1.79;14.4;0.5;4141.0
1473428742.0;1.24;9.5;0.5;4143.0
1473428772.0;0.86;8.8;0.7;4142.0
1473428802.0;0.52;8.9;0.5;4142.0
1473428832.0;0.44;8.6;0.5;4141.0
1473428862.0;0.27;9.1;0.5;4143.0
1473428892.0;0.28;10.9;0.4;4141.0
1473428922.0;0.43;9.4;0.4;4142.0
1473428952.0;0.52;9.0;0.5;4142.0
1473428982.0;0.31;9.1;0.5;4141.0
1473429012.0;0.3;9.0;0.8;4142.0
1473429042.0;0.29;8.8;0.7;4142.0
1473429072.0;0.58;8.8;0.6;4142.0
1473429102.0;0.35;10.8;0.5;4142.0
1473429132.0;0.75;11.3;0.5;4142.0
1473429162.0;1.24;12.5;0.4;4141.0
1473429192.0;1.54;12.9;0.5;4141.0
1473429222.0;1.6;14.0;0.5;4141.0
1473429252.0;1.25;14.3;0.7999999999999999;4141.0
1473429282.0;1.44;14.3;0.5;4142.0
1473429312.0;1.66;11.2;0.4;4140.0
1473429342.0;1.57;14.1;0.4;4140.0
1473429372.0;1.46;13.9;0.4;4141.0
1473429402.0;1.42;13.2;0.4;4141.0
1473429432.0;1.28;14.1;0.5;4141.0
1473429462.0;0.78;9.7;0.6;4141.0
1473429492.0;0.62;8.9;0.9;4140.0
1473429522.0;0.38;9.6;0.5;4141.0
1473429552.0;0.5;14.3;0.5;4141.0
1473429582.0;0.3;14.5;0.4;4141.0
1473429612.0;0.49;14.8;0.5;4141.0
1473429642.0;0.3;10.3;0.4;4141.0
1473429672.0;0.47;8.8;0.6;4140.0
1473429702.0;0.28;8.9;0.4;4140.0
1473429732.0;0.33;9.9;0.7;4141.0
1473429762.0;0.88;14.0;0.4;4141.0
1473429792.0;1.32;13.7;0.5;4141.0
1473429822.0;1.59;14.4;0.6;4141.0
1473429852.0;1.14;9.7;0.5;4142.0
1473429882.0;1.42;9.0;0.6;4141.0
1473429912.0;1.65;8.9;0.5;4142.0
1473429942.0;1.79;9.8;0.5;4141.0
1473429972.0;1.73;14.7;0.7;4141.0
1473430002.0;1.73;14.2;0.4;4141.0
1473430032.0;1.56;14.0;0.6;4142.0
1473430062.0;1.07;10.1;0.5;4142.0
1473430092.0;0.65;8.9;0.5;4141.0
1473430122.0;0.52;8.7;0.4;4141.0
1473430152.0;0.47;9.3;0.4;4140.0
1473430182.0;0.29;10.1;0.6;4140.0
1473430212.0;0.17;8.7;0.6;4140.0
1473430242.0;0.25;9.1;0.5;4140.0
1473430272.0;0.15;8.9;0.4;4140.0
1473430302.0;0.21;9.3;0.6;4141.0
1473430332.0;0.25;9.1;0.5;4140.0
1473430362.0;0.15;9.4;0.5;4140.0
1473430392.0;0.7;13.7;0.5;4140.0
1473430422.0;1.21;13.7;0.6;4141.0
1473430452.0;1.52;13.7;0.6;4140.0
1473430482.0;1.45;10.3;0.5;4141.0
1473430512.0;1.62;9.0;0.5;4140.0
1473430542.0;1.77;8.9;0.5;4140.0
1473430572.0;1.86;8.9;0.4;4140.0
1473430602.0;1.91;9.9;0.6;4140.0
1473430632.0;1.4;8.5;0.6;4140.0
1473430662.0;0.97;9.0;0.7;4141.0
1473430692.0;0.83;9.1;0.6;4141.0
1473430722.0;0.5;9.1;0.5;4141.0
